id_x,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto,id_y,nome,email,cidade,estado,data_cadastro,segmento,canal_aquisicao
3604,1942,2023-11-10,cancelado,2391.26,app,sim,1942,Natália Figueiredo,natália.figueiredo983@uol.com.br,Fortaleza,CE,2023-03-02,B2C,paid_search
3605,2664,2023-07-26,cancelado,2490.68,marketplace,sim,2664,Caio Lima,caio.lima878@hotmail.com,Contagem,MG,2023-09-22,B2C,redes_sociais
3606,319,2024-10-09,entregue,2326.52,site,sim,319,Ana Santos,ana.santos475@yahoo.com.br,Mogi das Cruzes,SP,2024-03-10,B2C,paid_search
3607,1828,2024-12-19,devolvido,2167.42,app,sim,1828,Otávio Neves,otávio.neves775@outlook.com,Porto Velho,RO,2023-10-21,B2C,redes_sociais
3608,2596,2023-06-20,entregue,7529.09,app,não,2596,Gabriel Lopes,gabriel.lopes474@gmail.com,São Gonçalo,RJ,2023-12-07,B2B,orgânico
3609,577,2023-05-31,entregue,1362.33,site,não,577,Zacarias Campos,zacarias.campos949@gmail.com,Santos,SP,2023-05-07,B2C,redes_sociais
3610,2974,2024-07-18,entregue,2325.25,marketplace,não,2974,Amanda Barbosa,amanda.barbosa107@gmail.com,Santos,SP,2023-04-23,B2C,indicação
3611,486,2024-03-03,em_transito,2450.85,marketplace,não,486,Xênia Campos,xenia.campos906@hotmail.com,Joinville,SC,2024-05-19,B2C,indicação
3612,2107,2024-03-13,entregue,2355.33,marketplace,não,2107,Olívia Teixeira,olivia.teixeira111@yahoo.com.br,Teresina,PI,2024-04-11,B2C,redes_sociais
3613,1239,2024-03-04,entregue,3646.28,app,não,1239,Carlos Esteves,carlos.esteves28@outlook.com,Guarulhos,SP,2023-07-23,B2B,redes_sociais
3614,914,2024-12-09,devolvido,231.88,app,sim,914,Elton Carvalho,elton.carvalho55@yahoo.com.br,Campinas,SP,2023-04-26,B2C,redes_sociais
3615,1306,2023-08-20,entregue,1225.73,app,não,1306,Vinicius Lopes,vinicius.lopes682@yahoo.com.br,Cuiabá,MT,2024-01-23,B2C,indicação
3616,971,2023-03-22,entregue,671.36,site,sim,971,Mariana Cardoso,mariana.cardoso644@yahoo.com.br,Florianópolis,SC,2024-12-11,B2C,indicação
3617,1536,2023-03-21,entregue,1979.9,site,não,1536,Beatriz Pereira,beatriz.pereira464@gmail.com,Goiânia,GO,2024-09-07,B2C,redes_sociais
3618,2,2024-02-02,entregue,9114.18,marketplace,não,2,Ulisses Azevedo,ulisses.azevedo605@gmail.com,Londrina,PR,2023-02-02,B2B,paid_search
3619,216,2024-07-21,cancelado,512.58,app,não,216,Vera Figueiredo,vera.figueiredo739@hotmail.com,Aparecida de Goiânia,GO,2023-02-14,B2C,paid_search
3620,2642,2024-03-30,em_transito,1593.03,marketplace,sim,2642,Carlos Sousa,carlos.sousa570@yahoo.com.br,Caxias do Sul,RS,2023-04-07,B2C,orgânico
3621,2287,2023-09-22,em_transito,706.97,app,não,2287,Ivan Neves,ivan.neves605@uol.com.br,Olinda,PE,2024-09-18,B2B,orgânico
3622,590,2023-12-19,devolvido,1149.04,site,sim,590,Yasmin Cavalcanti,yasmin.cavalcanti244@outlook.com,Caxias do Sul,RS,2024-12-13,B2C,orgânico
3623,1067,2023-04-16,entregue,1773.83,app,não,1067,Yasmin Andrade,yasmin.andrade290@outlook.com,Natal,RN,2024-09-19,B2C,indicação
3624,1114,2023-11-20,entregue,5990.23,app,sim,1114,Vera Pinto,vera.pinto686@uol.com.br,Manaus,AM,2024-12-24,B2B,redes_sociais
3625,1713,2024-10-09,entregue,249.86,site,sim,1713,Ivan Carvalho,ivan.carvalho549@yahoo.com.br,Campinas,SP,2023-06-10,B2C,redes_sociais
3626,254,2024-02-06,entregue,1836.17,site,sim,254,Paulo Ferreira,paulo.ferreira317@gmail.com,Cuiabá,MT,2024-05-05,B2C,redes_sociais
3627,1320,2024-06-19,entregue,2353.16,site,sim,1320,Yasmin Pereira,yasmin.pereira377@uol.com.br,Porto Alegre,RS,2023-11-17,B2C,orgânico
3628,1752,2023-08-10,cancelado,916.56,app,não,1752,Yara Freitas,yara.freitas355@terra.com.br,Londrina,PR,2023-08-07,B2C,paid_search
3629,2530,2024-09-13,entregue,640.67,app,não,2530,Wanessa Castro,wanessa.castro535@gmail.com,São Luís,MA,2024-10-10,B2C,paid_search
3630,2882,2024-08-12,entregue,10833.07,site,não,2882,Kleber Silva,kleber.silva638@gmail.com,Serra,ES,2023-04-09,B2B,orgânico
3631,1998,2023-07-20,entregue,1271.4,app,sim,1998,Guilherme Martins,guilherme.martins159@uol.com.br,Olinda,PE,2023-12-12,B2C,redes_sociais
3632,475,2024-03-23,em_transito,875.96,app,não,475,Olívia Almeida,olivia.almeida540@gmail.com,Florianópolis,SC,2023-01-01,B2C,paid_search
3633,800,2024-01-14,entregue,1433.26,site,não,800,Ana Freitas,ana.freitas876@outlook.com,Serra,ES,2024-07-10,B2C,redes_sociais
3634,2693,2023-09-27,entregue,1961.03,marketplace,sim,2693,Hanna Pinto,hanna.pinto262@terra.com.br,Mogi das Cruzes,SP,2024-01-31,B2C,redes_sociais
3635,1892,2024-06-17,entregue,1580.84,app,sim,1892,Hanna Rocha,hanna.rocha504@uol.com.br,Campo Grande,MS,2024-08-11,B2C,orgânico
3636,2871,2024-09-23,em_transito,240.32,app,não,2871,Paulo Dias,paulo.dias381@hotmail.com,Salvador,BA,2024-02-03,B2C,redes_sociais
3637,1079,2023-03-14,entregue,1813.86,app,não,1079,Sérgio Vieira,sergio.vieira818@yahoo.com.br,Salvador,BA,2023-03-14,B2C,redes_sociais
3638,1645,2024-02-03,entregue,2567.78,site,não,1645,Sandra Fernandes,sandra.fernandes394@uol.com.br,João Pessoa,PB,2023-03-28,B2B,redes_sociais
3639,1072,2023-11-01,cancelado,1684.24,app,não,1072,Guilherme Pereira,guilherme.pereira888@terra.com.br,Belém,PA,2023-05-07,B2C,paid_search
3640,81,2023-09-15,entregue,2336.78,app,não,81,Letícia Souza,leticia.souza389@yahoo.com.br,Osasco,SP,2023-08-05,B2C,indicação
3641,1855,2024-11-05,entregue,1530.92,app,sim,1855,Olívia Pereira,olivia.pereira202@terra.com.br,Aracaju,SE,2024-05-25,B2C,orgânico
3642,2,2024-02-09,cancelado,14510.0,marketplace,sim,2,Ulisses Azevedo,ulisses.azevedo605@gmail.com,Londrina,PR,2023-02-02,B2B,paid_search
3643,95,2023-08-22,em_transito,1038.1,app,não,95,Letícia Cunha,leticia.cunha364@hotmail.com,Natal,RN,2023-12-15,B2C,indicação
3644,485,2023-03-06,entregue,2717.63,app,sim,485,Patrícia Rodrigues,patricia.rodrigues263@yahoo.com.br,Manaus,AM,2023-01-02,B2B,redes_sociais
3645,588,2023-04-01,entregue,100.1,marketplace,sim,588,Marcos Fernandes,marcos.fernandes294@hotmail.com,Natal,RN,2023-05-30,B2C,indicação
3646,184,2023-11-24,entregue,664.09,site,não,184,Juliana Santos,juliana.santos765@gmail.com,Macapá,AP,2023-08-09,B2C,redes_sociais
3647,723,2023-02-26,entregue,944.26,marketplace,sim,723,Patrícia Costa,patricia.costa94@outlook.com,Olinda,PE,2023-12-13,B2C,orgânico
3648,770,2023-01-29,entregue,2290.68,app,sim,770,Otávio Moreira,otávio.moreira727@uol.com.br,Manaus,AM,2023-11-20,B2C,orgânico
3649,1200,2024-07-11,devolvido,602.77,app,sim,1200,Olívia Dias,olivia.dias378@yahoo.com.br,São Paulo,SP,2024-06-14,B2C,paid_search
3650,2600,2023-11-11,devolvido,876.34,marketplace,não,2600,Olívia Sousa,olivia.sousa31@outlook.com,São Luís,MA,2023-05-04,B2C,indicação
3651,2921,2023-07-24,entregue,544.88,site,sim,2921,Daniela Carvalho,daniela.carvalho912@yahoo.com.br,Guarulhos,SP,2023-07-15,B2C,paid_search
3652,1662,2023-09-18,entregue,1466.69,marketplace,sim,1662,Xavier Alves,xavier.alves520@gmail.com,Aparecida de Goiânia,GO,2023-04-26,B2C,paid_search
3653,2319,2023-10-25,em_transito,1716.64,site,não,2319,Zacarias Cavalcanti,zacarias.cavalcanti935@uol.com.br,Curitiba,PR,2024-12-30,B2C,indicação
3654,797,2024-12-04,cancelado,1587.29,marketplace,não,797,Zélia Cavalcanti,zelia.cavalcanti45@outlook.com,Goiânia,GO,2023-12-10,B2C,paid_search
3655,1860,2023-11-24,entregue,2131.1,site,sim,1860,Leonardo Fernandes,leonardo.fernandes761@gmail.com,Campinas,SP,2023-03-07,B2C,paid_search
3656,2747,2023-11-14,cancelado,437.46,marketplace,sim,2747,Juliana Nascimento,juliana.nascimento680@uol.com.br,Olinda,PE,2024-02-17,B2C,paid_search
3657,1541,2024-10-12,entregue,1697.65,marketplace,não,1541,Amanda Barbosa,amanda.barbosa466@terra.com.br,Serra,ES,2024-10-18,B2C,orgânico
3658,2229,2023-03-04,entregue,8354.17,site,sim,2229,Joana Pereira,joana.pereira567@outlook.com,Contagem,MG,2023-07-03,B2B,paid_search
3659,2365,2023-01-07,cancelado,12682.12,marketplace,não,2365,Kleber Castro,kleber.castro8@outlook.com,Goiânia,GO,2024-01-19,B2B,paid_search
3660,1297,2024-01-02,entregue,1658.61,app,não,1297,Guilherme Silva,guilherme.silva72@gmail.com,Joinville,SC,2024-06-21,B2C,indicação
3661,2792,2023-10-26,entregue,1322.72,app,sim,2792,Eduardo Nascimento,eduardo.nascimento805@uol.com.br,Recife,PE,2024-06-18,B2C,redes_sociais
3662,2873,2023-11-10,entregue,601.91,site,não,2873,Sandra Alves,sandra.alves7@hotmail.com,Serra,ES,2024-11-16,B2C,indicação
3663,590,2023-11-03,entregue,1568.91,app,sim,590,Yasmin Cavalcanti,yasmin.cavalcanti244@outlook.com,Caxias do Sul,RS,2024-12-13,B2C,orgânico
3664,182,2023-01-25,entregue,1696.96,marketplace,não,182,Olívia Fernandes,olivia.fernandes185@gmail.com,Teresina,PI,2024-12-20,B2C,indicação
3665,1542,2024-09-21,em_transito,1962.04,app,não,1542,Yara Figueiredo,yara.figueiredo30@gmail.com,São Gonçalo,RJ,2023-02-18,B2C,paid_search
3666,1569,2024-05-07,em_transito,485.25,site,não,1569,Helena Oliveira,helena.oliveira581@gmail.com,Campo Grande,MS,2023-08-22,B2C,paid_search
3667,887,2023-10-30,entregue,12956.98,marketplace,não,887,Paulo Neves,paulo.neves661@hotmail.com,Serra,ES,2023-04-22,B2B,redes_sociais
3668,1603,2024-08-11,entregue,2408.23,marketplace,não,1603,Thiago Alves,thiago.alves505@uol.com.br,Contagem,MG,2024-11-14,B2C,redes_sociais
3669,1357,2023-01-28,cancelado,13881.03,site,não,1357,Wanessa Ferreira,wanessa.ferreira932@yahoo.com.br,Ribeirão Preto,SP,2023-10-07,B2B,paid_search
3670,2837,2024-11-27,entregue,4968.53,app,não,2837,Mariana Moreira,mariana.moreira310@outlook.com,Aparecida de Goiânia,GO,2023-07-06,B2B,paid_search
3671,579,2023-11-09,cancelado,2064.36,site,não,579,Leonardo Cardoso,leonardo.cardoso495@uol.com.br,Caxias do Sul,RS,2023-07-01,B2C,paid_search
3672,58,2024-11-25,entregue,10977.33,site,não,58,Caio Esteves,caio.esteves119@uol.com.br,Feira de Santana,BA,2024-08-13,B2B,orgânico
3673,2508,2023-11-12,cancelado,1578.98,app,não,2508,Wanessa Araújo,wanessa.araujo801@uol.com.br,Contagem,MG,2023-04-15,B2C,orgânico
3674,2352,2023-11-07,entregue,4477.44,site,não,2352,Joana Dias,joana.dias234@outlook.com,Londrina,PR,2024-07-29,B2B,orgânico
3675,1994,2023-03-11,em_transito,2275.48,site,não,1994,Letícia Martins,leticia.martins636@terra.com.br,Serra,ES,2023-07-06,B2C,indicação
3676,2439,2024-04-03,em_transito,2215.02,app,sim,2439,Juliana Dias,juliana.dias106@uol.com.br,Campo Grande,MS,2023-01-22,B2C,indicação
3677,1898,2023-11-02,cancelado,1083.08,app,não,1898,Ana Almeida,ana.almeida438@yahoo.com.br,Belém,PA,2023-09-23,B2C,indicação
3678,867,2023-01-24,cancelado,285.58,site,não,867,Tânia Vieira,tania.vieira640@terra.com.br,Rio de Janeiro,RJ,2023-10-21,B2C,paid_search
3679,2182,2023-06-28,em_transito,1238.08,site,não,2182,Flávia Carvalho,flávia.carvalho177@gmail.com,Feira de Santana,BA,2024-07-20,B2C,orgânico
3680,852,2024-01-09,devolvido,5540.49,marketplace,sim,852,Igor Vieira,igor.vieira379@gmail.com,Diadema,SP,2023-02-24,B2B,indicação
3681,1506,2023-12-25,entregue,8910.78,app,sim,1506,Yara Araújo,yara.araujo615@terra.com.br,Osasco,SP,2023-12-10,B2B,redes_sociais
3682,1336,2023-02-03,devolvido,1430.05,marketplace,não,1336,Renata Neves,renata.neves35@hotmail.com,Recife,PE,2023-09-04,B2C,indicação
3683,1223,2023-08-02,entregue,514.05,app,não,1223,Elton Pinto,elton.pinto345@uol.com.br,Londrina,PR,2024-04-06,B2C,redes_sociais
3684,2909,2023-06-29,em_transito,1931.03,app,não,2909,Nelson Dias,nelson.dias431@uol.com.br,Porto Alegre,RS,2024-09-11,B2C,paid_search
3685,1277,2024-03-23,entregue,2249.67,app,sim,1277,Olívia Moreira,olivia.moreira330@uol.com.br,Guarulhos,SP,2024-03-28,B2C,orgânico
3686,2962,2023-11-04,entregue,2084.16,marketplace,não,2962,Beatriz Almeida,beatriz.almeida190@yahoo.com.br,Aparecida de Goiânia,GO,2024-05-24,B2C,paid_search
3687,2381,2023-10-14,entregue,953.92,app,não,2381,Daniela Esteves,daniela.esteves737@gmail.com,Belém,PA,2023-12-28,B2C,orgânico
3688,563,2023-12-06,entregue,2185.28,app,não,563,Sérgio Rocha,sergio.rocha722@gmail.com,Macapá,AP,2024-08-13,B2C,paid_search
3689,2501,2024-01-01,devolvido,1377.28,site,não,2501,Bruno Pereira,bruno.pereira287@hotmail.com,Mogi das Cruzes,SP,2023-06-30,B2C,indicação
3690,1628,2023-01-07,em_transito,992.66,marketplace,não,1628,Patrícia Cunha,patricia.cunha825@gmail.com,Betim,MG,2024-09-16,B2C,orgânico
3691,752,2023-02-02,entregue,1061.3,marketplace,não,752,Carlos Correia,carlos.correia81@outlook.com,Salvador,BA,2023-12-09,B2C,redes_sociais
3692,2580,2023-01-29,entregue,461.71,marketplace,sim,2580,Caio Nascimento,caio.nascimento335@uol.com.br,Mogi das Cruzes,SP,2024-01-11,B2C,paid_search
3693,919,2023-06-28,cancelado,685.67,marketplace,não,919,Otávio Pereira,otávio.pereira234@yahoo.com.br,Manaus,AM,2023-08-31,B2C,paid_search
3694,551,2024-01-23,cancelado,2220.55,site,sim,551,Hanna Figueiredo,hanna.figueiredo290@gmail.com,Recife,PE,2023-04-19,B2C,paid_search
3695,2418,2024-10-07,entregue,1914.4,site,não,2418,Helena Araújo,helena.araujo791@terra.com.br,Betim,MG,2023-10-21,B2B,indicação
3696,1130,2024-07-27,entregue,2462.54,marketplace,sim,1130,Ivan Dias,ivan.dias164@terra.com.br,Rio de Janeiro,RJ,2023-01-29,B2C,indicação
3697,930,2024-11-07,entregue,1579.47,app,não,930,Vera Campos,vera.campos136@hotmail.com,Aracaju,SE,2023-10-30,B2C,orgânico
3698,273,2023-12-22,em_transito,2307.95,site,não,273,Caio Lima,caio.lima745@yahoo.com.br,Contagem,MG,2024-02-17,B2C,redes_sociais
3699,1392,2024-07-17,entregue,225.54,marketplace,não,1392,Otávio Pereira,otávio.pereira411@hotmail.com,Belo Horizonte,MG,2023-10-08,B2C,paid_search
3700,181,2023-11-03,entregue,1892.54,app,não,181,Helena Fernandes,helena.fernandes232@uol.com.br,Londrina,PR,2024-07-28,B2C,orgânico
3701,502,2023-11-29,entregue,2131.01,marketplace,não,502,Hanna Correia,hanna.correia820@uol.com.br,Betim,MG,2024-11-24,B2C,paid_search
3702,395,2023-02-25,entregue,4586.59,app,não,395,Igor Ribeiro,igor.ribeiro863@yahoo.com.br,Aparecida de Goiânia,GO,2024-09-26,B2B,indicação
3703,1596,2023-04-15,devolvido,14451.12,marketplace,sim,1596,Vera Carvalho,vera.carvalho148@uol.com.br,Diadema,SP,2024-05-22,B2B,paid_search
3704,1484,2024-01-11,entregue,2280.37,marketplace,não,1484,Yara Cardoso,yara.cardoso219@outlook.com,Salvador,BA,2023-08-05,B2C,redes_sociais
3705,1117,2023-01-17,entregue,71.24,marketplace,não,1117,Yara Costa,yara.costa300@terra.com.br,Aparecida de Goiânia,GO,2024-06-02,B2C,orgânico
3706,368,2023-07-11,entregue,2374.6,marketplace,sim,368,Ana Neves,ana.neves862@yahoo.com.br,Olinda,PE,2024-01-25,B2C,indicação
3707,1906,2023-06-28,cancelado,5007.07,app,sim,1906,Letícia Pinto,leticia.pinto742@uol.com.br,Macapá,AP,2023-05-05,B2B,paid_search
3708,2484,2023-11-07,entregue,,app,não,2484,Amanda Andrade,amanda.andrade796@gmail.com,Ribeirão Preto,SP,2024-07-06,B2C,orgânico
3709,1814,2024-08-16,entregue,103.19,app,não,1814,Sandra Pinto,sandra.pinto47@terra.com.br,Ananindeua,PA,2024-02-13,B2C,indicação
3710,2747,2023-10-10,cancelado,931.67,site,sim,2747,Juliana Nascimento,juliana.nascimento680@uol.com.br,Olinda,PE,2024-02-17,B2C,paid_search
3711,1076,2024-07-23,entregue,9213.73,site,não,1076,Amanda Andrade,amanda.andrade952@uol.com.br,Manaus,AM,2023-11-28,B2B,orgânico
3712,2409,2024-07-05,cancelado,10551.03,site,não,2409,Joana Souza,joana.souza204@uol.com.br,Maceió,AL,2024-08-30,B2B,paid_search
3713,559,2024-11-03,devolvido,990.0,site,não,559,Helena Neves,helena.neves986@outlook.com,Porto Velho,RO,2023-10-06,B2C,redes_sociais
3714,2450,2023-11-29,devolvido,1623.16,site,não,2450,Caio Alves,caio.alves851@terra.com.br,Belém,PA,2023-07-14,B2C,indicação
3715,45,2023-08-19,cancelado,1655.31,app,sim,45,Sandra Vieira,sandra.vieira216@uol.com.br,Ribeirão Preto,SP,2023-07-28,B2C,indicação
3716,1061,2024-08-23,cancelado,8961.29,marketplace,sim,1061,Wagner Moreira,wagner.moreira434@terra.com.br,Ananindeua,PA,2023-09-20,B2B,orgânico
3717,842,2024-09-07,devolvido,1419.3,app,não,842,Vinicius Cavalcanti,vinicius.cavalcanti73@terra.com.br,João Pessoa,PB,2024-06-29,B2C,redes_sociais
3718,821,2024-01-03,devolvido,1746.63,marketplace,sim,821,Bruno Dias,bruno.dias642@outlook.com,Mogi das Cruzes,SP,2023-06-19,B2C,redes_sociais
3719,995,2024-04-29,entregue,2180.65,marketplace,sim,995,Olívia Barbosa,olivia.barbosa862@terra.com.br,Aparecida de Goiânia,GO,2023-08-20,B2C,indicação
3720,2580,2024-12-06,entregue,599.28,marketplace,não,2580,Caio Nascimento,caio.nascimento335@uol.com.br,Mogi das Cruzes,SP,2024-01-11,B2C,paid_search
3721,2739,2023-08-02,entregue,610.77,site,sim,2739,Vinicius Ribeiro,vinicius.ribeiro83@outlook.com,Belo Horizonte,MG,2024-01-07,B2C,redes_sociais
3722,1812,2023-11-15,entregue,1272.96,site,não,1812,Paulo Pinto,paulo.pinto875@uol.com.br,Maceió,AL,2024-12-11,B2C,indicação
3723,1007,2024-05-11,entregue,2108.95,marketplace,não,1007,Zacarias Oliveira,zacarias.oliveira902@outlook.com,Recife,PE,2024-01-28,B2C,redes_sociais
3724,706,2023-02-21,entregue,163.82,marketplace,sim,706,Vera Cunha,vera.cunha307@outlook.com,São Paulo,SP,2024-03-16,B2C,paid_search
3725,2934,2023-11-22,entregue,2195.59,site,não,2934,Tânia Cardoso,tania.cardoso374@outlook.com,São Paulo,SP,2024-03-24,B2C,paid_search
3726,1047,2024-05-02,entregue,748.55,site,sim,1047,Vera Santos,vera.santos657@gmail.com,Guarulhos,SP,2024-10-07,B2C,paid_search
3727,2549,2023-01-16,entregue,1292.69,marketplace,sim,2549,Vinicius Andrade,vinicius.andrade988@terra.com.br,Maceió,AL,2024-08-14,B2C,paid_search
3728,400,2024-12-24,entregue,1959.51,site,não,400,Sandra Azevedo,sandra.azevedo556@yahoo.com.br,Belo Horizonte,MG,2024-03-27,B2C,redes_sociais
3729,2568,2023-09-02,entregue,665.89,app,sim,2568,Helena Carvalho,helena.carvalho121@hotmail.com,Porto Velho,RO,2024-02-24,B2C,paid_search
3730,243,2024-11-14,entregue,2022.91,app,sim,243,Sandra Souza,sandra.souza688@gmail.com,Cuiabá,MT,2024-01-08,B2C,paid_search
3731,1008,2024-06-17,entregue,1267.06,site,não,1008,Diana Freitas,diana.freitas34@gmail.com,Guarulhos,SP,2024-07-24,B2C,indicação
3732,2573,2023-06-09,em_transito,1731.54,marketplace,não,2573,Natália Azevedo,natália.azevedo677@gmail.com,Guarulhos,SP,2024-04-11,B2C,indicação
3733,1179,2023-03-25,entregue,1595.67,site,não,1179,Helena Fernandes,helena.fernandes513@uol.com.br,Serra,ES,2023-06-24,B2C,paid_search
3734,561,2023-05-16,cancelado,2104.23,app,não,561,Mariana Teixeira,mariana.teixeira626@hotmail.com,Feira de Santana,BA,2024-01-03,B2C,paid_search
3735,2946,2023-12-12,entregue,2075.48,marketplace,sim,2946,Zélia Neves,zelia.neves289@uol.com.br,Natal,RN,2024-06-03,B2C,paid_search
3736,1005,2023-12-07,entregue,622.36,site,sim,1005,Zacarias Rodrigues,zacarias.rodrigues770@terra.com.br,Macapá,AP,2024-05-19,B2C,paid_search
3737,2220,2024-08-16,entregue,2422.48,app,não,2220,Zélia Santos,zelia.santos447@outlook.com,Aparecida de Goiânia,GO,2024-03-10,B2B,indicação
3738,2158,2024-08-22,entregue,700.79,marketplace,não,2158,Ana Esteves,ana.esteves352@yahoo.com.br,Feira de Santana,BA,2024-01-19,B2C,redes_sociais
3739,2433,2023-12-27,entregue,392.42,app,não,2433,Beatriz Oliveira,beatriz.oliveira240@hotmail.com,Contagem,MG,2024-09-21,B2C,orgânico
3740,2005,2023-11-10,entregue,1135.99,site,não,2005,Leonardo Castro,leonardo.castro399@uol.com.br,João Pessoa,PB,2024-05-24,B2C,indicação
3741,1054,2023-09-27,entregue,2186.3,app,sim,1054,Olívia Sousa,olivia.sousa92@hotmail.com,Contagem,MG,2023-06-24,B2C,orgânico
3742,2842,2024-05-11,entregue,2001.59,app,não,2842,Tânia Freitas,tania.freitas107@hotmail.com,Rio de Janeiro,RJ,2023-01-31,B2C,orgânico
3743,552,2024-06-07,entregue,12059.6,marketplace,sim,552,Rafael Araújo,rafael.araujo367@hotmail.com,Joinville,SC,2023-10-30,B2B,redes_sociais
3744,71,2024-09-17,devolvido,647.51,site,não,71,Zacarias Teixeira,zacarias.teixeira835@uol.com.br,Caxias do Sul,RS,2024-03-12,B2C,redes_sociais
3745,2286,2023-03-20,em_transito,271.86,site,não,2286,Gabriel Castro,gabriel.castro207@uol.com.br,São Luís,MA,2023-06-01,B2C,indicação
3746,2530,2023-12-15,entregue,1234.56,app,não,2530,Wanessa Castro,wanessa.castro535@gmail.com,São Luís,MA,2024-10-10,B2C,paid_search
3747,1808,2024-01-06,devolvido,433.18,app,sim,1808,Xênia Araújo,xenia.araujo470@uol.com.br,Belo Horizonte,MG,2023-03-20,B2C,orgânico
3748,7,2024-06-23,entregue,1900.46,marketplace,sim,7,Fernanda Cavalcanti,fernanda.cavalcanti850@yahoo.com.br,Olinda,PE,2024-01-06,B2C,orgânico
3749,740,2024-04-11,entregue,764.88,site,sim,740,Ivan Lopes,ivan.lopes641@uol.com.br,Guarulhos,SP,2024-07-25,B2C,redes_sociais
3750,887,2023-02-20,entregue,6729.15,marketplace,sim,887,Paulo Neves,paulo.neves661@hotmail.com,Serra,ES,2023-04-22,B2B,redes_sociais
3751,2475,2024-10-04,em_transito,548.05,marketplace,não,2475,Eduardo Silva,eduardo.silva655@hotmail.com,Curitiba,PR,2024-05-18,B2C,paid_search
3752,3,2024-06-26,em_transito,1166.3,site,não,3,Otávio Pinto,otávio.pinto28@uol.com.br,Diadema,SP,2023-07-23,B2C,redes_sociais
3753,735,2023-08-20,entregue,4576.63,site,não,735,Tânia Cunha,tania.cunha639@uol.com.br,Santos,SP,2023-09-20,B2B,paid_search
3754,410,2024-07-24,entregue,1283.28,marketplace,não,410,Nelson Silva,nelson.silva96@terra.com.br,Porto Velho,RO,2024-10-12,B2C,indicação
3755,2909,2024-06-24,cancelado,1516.05,site,sim,2909,Nelson Dias,nelson.dias431@uol.com.br,Porto Alegre,RS,2024-09-11,B2C,paid_search
